"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_renovated","zipcode","yr_old"
"6040",2385,4,4,6330,13296,NA,0,2,3,13,4900,1430,0,98033,21
"6041",230,2,2,1260,10200,1,0,0,3,7,1020,240,0,98003,38
"6042",750,4,2,2100,6613,2,0,0,3,8,2100,0,2004,98116,112
"6043",321,4,2,2430,5366,2,0,0,3,8,2430,0,0,98092,19
"6044",2196,4,3,4250,18000,2,NA,3,5,10,3350,900,0,98040,41
"6045",245,4,2,1830,10416,1,0,0,3,7,1370,460,NA,98146,63
"6046",510,2,1,1310,4000,1,0,0,3,6,1310,0,0,98103,108
"6047",751,4,3,3090,9571,2,0,0,3,9,2370,720,0,98052,17
"6048",675,4,2,2560,36601,2,0,0,4,9,2560,0,0,98075,34
"6049",295,3,2,1930,13350,1,0,0,3,8,1930,0,0,98023,54
"6050",312,2,1,1460,6000,1,0,0,2,7,1260,200,0,98115,96
"6051",730,3,3,3460,13129,2,0,0,3,9,2560,900,0,98077,33
"6052",762.5,5,4,3290,5880,2,0,0,3,9,2670,620,0,98052,16
"6053",150,3,1,820,7680,2,0,0,NA,6,820,0,0,98106,111
"6054",270,3,1,1480,7374,1,0,0,3,6,760,720,0,98133,67
"6055",400,4,2,1420,9301,1,NA,0,4,7,1420,0,0,98008,58
"6056",650,3,2,2790,6720,2,0,0,3,8,2790,0,NA,98075,19
"6057",530,2,2,1390,5000,1,0,0,4,8,970,420,0,98116,67
"6058",248,3,1,950,9400,1,0,0,4,7,950,0,NA,98006,67
"6059",760,4,4,3000,5300,1,0,0,5,7,1780,1220,0,98115,72
"6060",199,4,1,1280,NA,2,0,0,3,7,1280,0,0,98198,61
"6061",240,2,1,870,8400,1,0,0,3,7,870,0,0,98188,61
"6062",415,3,2,1360,1795,2,0,0,3,7,1360,0,0,98199,76
"6063",228,3,1,NA,16376,1,0,0,3,7,1000,0,0,98059,62
"6064",525,4,2,2740,12106,1,0,0,3,8,1980,760,0,98133,29
"6065",399.95,3,2,1560,5223,1,0,0,NA,7,810,750,0,98125,81
"6066",781,4,2,2590,8571,2,0,0,3,9,2590,0,0,98052,33
"6067",827,3,2,1850,1330,2,0,0,3,9,1560,290,0,98115,17
"6068",525,5,2,2500,8621,2,0,0,4,7,2500,0,0,98034,53
"6069",671.3,4,2,3280,5232,2,0,0,3,7,3280,0,0,98053,17
"6070",175,2,1,670,2378,1,0,0,3,5,NA,0,0,98126,102
"6071",1100,5,3,2890,22547,1,0,0,4,10,2150,740,NA,98040,58
"6072",800,5,2,3000,10560,1,0,0,3,8,1500,1500,0,98004,55
"6073",329.95,4,2,1920,4600,2,0,0,3,7,1920,0,0,98038,19
"6074",445,4,3,1960,7200,2,0,0,3,7,1960,0,0,98034,42
"6075",237,3,2,2000,12208,1,0,0,3,7,1140,860,0,98032,42
"6076",1112.5,6,NA,3600,6224,2,0,0,3,9,2610,990,2006,98199,76
"6077",438.9,4,2,2740,5700,2,0,0,3,9,2740,0,0,98038,15
"6078",1280,9,4,3650,5000,2,0,0,3,8,2530,1120,2010,98105,106
"6079",600,4,2,2310,3866,2,0,0,3,8,NA,0,0,98029,16
"6080",670,4,2,2095,4569,2,0,0,3,9,2095,0,0,98052,19
"6081",519,2,2,1560,4823,1,0,0,3,NA,1560,0,0,98053,17
"6082",320,3,NA,1880,7350,1,0,0,3,8,1390,490,0,98058,37
"6083",270,2,2,840,867,2,0,0,3,7,840,0,0,98115,16
"6084",1000,3,2,2730,5832,2,0,0,3,9,2730,0,0,98005,23
"6085",330,1,1,860,4800,1,0,0,3,NA,860,0,0,98122,114
"6086",657.5,3,2,NA,10960,1,0,0,3,7,1510,810,0,98005,65
"6087",450,3,2,1540,61419,1,0,0,3,7,1540,0,0,NA,54
"6088",150,3,1,890,6488,2,0,0,3,5,890,0,0,98014,93
"6089",792.5,4,2,4290,175421,2,0,0,3,10,4290,0,0,98010,17
"6090",540,3,2,1950,13227,2,0,0,4,9,1950,0,0,98034,43
"6091",229.9,3,1,1010,8848,1,0,0,4,7,1010,0,0,98003,53
"6092",533,4,2,2830,6536,2,0,0,3,8,2830,0,0,98038,18
"6093",239,4,2,1500,12560,1,0,0,4,7,1000,500,0,98002,44
"6094",713.9,3,2,3370,167706,1,0,0,3,10,3370,0,0,98038,21
"6095",427.5,4,2,3160,8726,2,0,NA,3,9,3160,0,0,98092,22
"6096",302,3,1,NA,7000,2,0,0,4,7,1110,0,0,98133,66
"6097",1150,3,2,3830,48743,2,0,0,3,11,3830,0,0,98006,30
"6098",555,3,2,NA,4270,2,0,0,3,8,2650,510,0,98011,15
"6099",495,3,2,2100,3000,2,0,0,3,7,2100,0,0,98144,25
"6100",495,3,2,2240,13288,1,0,0,3,7,2240,NA,0,98033,68
"6101",340,2,1,1060,48292,1,1,2,5,6,560,500,0,98070,74
"6102",464.95,4,2,NA,36116,1,0,0,4,9,2350,0,0,98042,38
"6103",320,4,2,1940,7040,2,0,0,3,8,1940,0,0,98092,23
"6104",440,1,1,1160,64469,1,0,0,3,7,1160,0,0,98072,12
"6105",686,3,2,1840,9990,2,0,0,5,8,1840,0,0,98177,60
"6106",555,4,2,2260,11000,1,0,0,3,8,1620,640,0,98008,45
"6107",361.5,2,1,840,3860,1,0,0,4,6,840,0,0,98117,112
"6108",1240,5,3,2830,7500,2,0,0,3,9,2460,370,0,98105,98
"6109",154.95,4,1,1600,10183,1,0,0,4,6,1600,0,0,98002,55
"6110",247.2,3,2,1370,8719,1,0,0,3,7,1370,0,0,98042,39
"6111",250,3,2,1960,7414,1,0,0,3,7,1490,470,0,98023,37
"6112",590.3,3,2,1470,NA,2,0,0,4,7,1470,0,0,98118,114
"6113",541.125,5,3,2740,8426,1,0,0,4,8,1370,1370,0,98006,61
"6114",310,2,2,1090,NA,2,0,0,3,7,1090,0,0,98027,17
"6115",704.111,4,3,NA,9520,1,0,1,3,8,1680,780,0,98034,45
"6116",277.5,NA,2,1820,19602,1,0,0,4,7,1820,0,0,98001,57
"6117",325,4,3,1960,8937,1,0,0,5,7,980,980,0,98188,67
"6118",289.2,3,2,1760,7023,2,0,0,3,7,1760,0,0,98019,26
"6119",185,1,1,720,5000,1,0,0,4,6,720,0,0,98118,NA
"6120",1445,4,4,3470,8580,2,0,0,3,11,2500,970,0,NA,14
"6121",420.55,4,2,1370,8100,1,0,0,2,7,1370,0,0,98155,74
"6122",603,4,2,2370,11310,1,0,0,3,8,1550,820,0,98155,53
"6123",345,3,1,1390,2640,2,0,0,3,7,1230,160,0,98122,118
"6124",650,3,2,1840,3075,1,0,0,5,7,920,NA,0,98103,93
"6125",589.95,5,NA,2790,19439,1,0,3,5,7,1500,1290,0,98058,48
"6126",309.95,2,2,1460,1607,2,0,0,3,8,1460,0,0,98106,14
"6127",775,3,2,2620,241200,2,0,0,4,9,2620,0,0,98027,23
"6128",590,4,2,2230,5109,2,0,0,3,7,1330,900,0,98115,103
"6129",863.5,4,3,3250,2760,2,0,0,3,8,2420,830,2007,98122,116
"6130",517.5,3,NA,1190,7000,1,0,0,3,7,1190,0,0,98199,78
"6131",700,3,3,2090,7440,2,0,0,5,7,1290,800,0,98103,99
"6132",699,3,2,2580,8154,1,0,0,3,10,2090,490,1997,98177,65
"6133",350,3,2,2100,3574,2,0,0,3,7,1690,410,0,98019,16
"6134",795,4,2,3160,16564,2,0,0,3,10,3160,0,0,98074,NA
"6135",543,3,2,2090,7640,1,0,0,3,7,1360,730,2014,98133,59
"6136",325,3,2,1570,3143,2,0,0,3,7,1570,0,0,98019,20
"6137",337.5,3,1,1020,NA,2,0,0,3,7,1020,0,0,98108,121
"6138",425,2,1,1300,11080,NA,0,0,4,7,1300,0,0,98034,66
"6139",780,3,2,2110,9773,1,0,0,3,9,2110,0,0,98006,35
"6140",259,2,1,1210,17389,1,0,0,4,5,1210,0,0,98059,73
"6141",524.4,4,2,1990,12950,1,0,0,4,8,1850,140,0,98006,53
"6142",260,3,2,1630,8018,1,0,0,3,7,1630,0,0,98001,18
"6143",273,2,2,1384,1822,2,0,0,3,7,1384,0,0,98028,31
"6144",639.9,4,NA,3380,75794,2,0,0,3,10,3380,0,0,98001,24
"6145",420,4,2,NA,8626,2,0,0,3,10,2480,0,0,98001,20
"6146",510.5,3,1,1270,8000,1,0,0,4,7,1270,0,0,98007,64
"6147",290,4,1,1010,7200,2,0,0,3,6,NA,0,0,98155,74
"6148",226,3,2,1490,6269,1,0,0,4,6,990,500,0,98056,77
"6149",300,2,1,820,3844,1,0,0,4,6,820,0,0,98133,105
"6150",407.45,NA,2,1810,10860,1,0,0,3,7,1810,0,0,98053,54
"6151",390,4,2,3060,7920,1,0,0,3,7,1530,NA,0,98178,56
"6152",1058.8,6,3,2980,20000,1,0,4,3,8,2130,850,0,98177,56
"6153",610,3,2,3440,18167,2,0,0,3,11,3440,0,0,98023,30
"6154",239.975,3,NA,1820,7242,1,0,0,3,7,1220,600,0,98188,62
"6155",375,3,2,2320,5760,1,NA,0,3,7,1480,840,0,98178,34
"6156",742.5,4,2,2620,4400,2,0,0,3,9,2620,0,0,98029,17
"6157",450,4,2,2190,11625,1,0,0,4,8,2020,170,0,98146,65
"6158",300,3,2,1780,10395,1,0,0,3,8,1780,0,0,98058,54
"6159",216.6,3,2,2200,7700,1,0,0,3,7,1240,960,0,98031,46
"6160",525,3,2,1600,6120,2,0,0,3,7,1600,0,0,98115,97
"6161",455,4,2,2450,21000,1,0,2,4,NA,1650,800,0,98166,67
"6162",390,4,2,2680,35218,2,0,0,3,8,2680,0,0,98027,35
"6163",450,3,2,NA,8667,1,0,0,4,7,880,970,0,98033,39
"6164",382,4,1,1740,4400,2,0,0,3,7,1740,0,0,98122,97
"6165",287,3,2,1490,9600,1,0,0,4,7,1170,320,0,98019,34
"6166",460,4,2,1960,190357,1,NA,3,2,8,1960,0,0,98027,50
"6167",435,3,2,1380,3015,2,0,0,3,7,1380,0,0,98052,12
"6168",575,2,1,1510,4032,2,0,0,3,8,1310,200,0,98199,86
"6169",626.7,3,2,1410,3600,1,NA,0,3,7,1410,0,0,98109,115
"6170",352,4,2,1440,8680,2,0,0,3,7,1440,0,0,98178,99
"6171",650,3,1,920,6750,1,0,0,4,7,920,0,0,98004,70
"6172",197,3,1,1090,17630,1,0,0,4,7,1090,0,NA,98002,59
"6173",340,8,3,2790,6695,1,0,0,3,7,1470,1320,0,98133,44
"6174",560,3,2,1840,14985,1,0,0,3,7,1840,0,0,98033,53
"6175",354,3,2,1340,6300,1,0,0,3,7,1340,0,0,98034,49
"6176",670,4,2,2570,9086,2,0,0,3,9,2570,0,0,98074,22
"6177",769,4,4,3010,6202,2,0,0,3,9,3010,0,0,98029,16
"6178",650,4,2,2160,3139,1,0,0,3,7,1080,1080,0,98103,81
"6179",650,3,2,2140,9484,1,0,0,3,7,1290,850,0,98004,68
"6180",289.95,4,2,2090,NA,1,0,0,4,7,1050,1040,0,98031,51
"6181",300,3,2,1810,21138,1,0,0,4,7,1240,570,0,98058,44
"6182",471,4,2,1760,5750,1,0,2,NA,7,1070,690,0,98126,59
"6183",639,4,2,2500,8540,2,0,0,3,NA,2500,0,0,98029,31
"6184",287,2,1,930,6900,1,0,2,3,7,930,0,0,98178,69
"6185",740,4,2,3030,8335,2,0,0,3,10,3030,0,0,98075,29
"6186",499.922,3,2,1460,NA,1,0,0,4,7,940,520,0,98117,31
"6187",675,4,2,2940,14071,2,0,0,3,9,2940,0,0,98029,35
"6188",738.515,5,3,3360,9200,2,0,0,3,9,3360,0,0,98011,7
"6189",445,3,2,2110,4800,1,0,0,3,8,1210,900,0,98108,65
"6190",1039,4,2,2740,NA,1,0,2,5,10,1980,760,0,98125,68
"6191",346,2,1,1070,2196,1,0,0,4,7,880,190,0,98144,104
"6192",450,3,2,1680,4886,2,0,NA,3,7,1180,500,0,98118,81
"6193",350,4,2,2260,13755,1,0,0,4,9,2260,0,0,98042,46
"6194",2400,4,4,NA,7200,2,0,0,5,10,3690,2170,0,98112,114
"6195",594.95,4,2,2380,35008,1,0,0,3,8,2380,0,0,98075,44
"6196",1695,5,3,3320,5354,2,0,0,3,9,3320,0,0,98103,17
"6197",219,2,1,1050,9000,2,0,0,4,7,1050,0,0,98003,37
"6198",450,4,2,2070,3982,2,0,0,3,7,2070,0,0,NA,17
"6199",402,4,2,1790,7311,2,0,0,3,7,1790,0,0,98056,29
"6200",275,2,1,840,4000,1,0,0,3,NA,840,0,0,98108,79
"6201",421.5,3,2,990,4500,1,0,0,NA,7,990,0,0,98122,73
"6202",560,3,3,4120,60392,2,0,2,3,9,3180,940,0,98014,27
"6203",314,3,2,1620,9600,1,0,0,4,7,1620,0,0,98059,55
"6204",287,4,2,1340,8190,1,0,0,4,7,1340,0,0,98146,79
"6205",277,4,1,1500,5750,2,0,0,3,6,1500,0,0,98055,96
"6206",337.5,2,1,1300,6731,1,0,NA,3,7,1300,0,0,98116,71
"6207",792,4,3,3100,10245,2,0,0,3,10,NA,0,0,98052,22
"6208",435,3,2,3380,7074,2,0,0,3,8,2200,1180,0,98019,22
"6209",313.1,4,2,2660,9030,1,0,0,4,7,1450,1210,0,98055,44
"6210",575,3,2,1700,3333,2,0,0,3,7,1100,600,0,98117,97
"6211",510,4,2,1840,7800,1,0,2,3,8,1240,600,0,98177,49
"6212",299.95,2,1,890,5200,1,0,0,4,6,890,0,0,98126,80
"6213",1028,3,3,2800,5800,1,0,0,3,9,1580,1220,2010,98199,68
"6214",364,4,2,2010,8625,1,0,0,4,7,1340,670,0,98133,64
"6215",335,3,1,1380,7470,1,0,0,5,7,1380,0,0,98133,NA
"6216",219.95,3,1,1210,8000,1,0,0,3,6,1210,0,0,98198,67
"6217",215,3,2,1280,6994,1,0,0,3,7,1280,0,0,98038,30
"6218",640,4,2,4090,215186,2,0,0,4,8,3670,420,0,98092,42
"6219",535,3,1,1580,6300,1,0,0,3,7,1180,400,0,98199,96
"6220",253,4,2,1910,7826,1,0,0,4,7,1140,770,0,98003,48
"6221",650,2,2,1740,2500,2,0,2,3,8,1210,530,0,98112,27
"6222",672,3,2,1130,4445,2,0,0,4,8,1130,0,0,98117,91
"6223",606,3,2,1970,8540,1,0,3,4,8,1130,840,0,NA,71
"6224",292,3,2,1780,9720,1,0,0,3,NA,1280,500,0,98059,40
"6225",289.95,3,2,NA,7757,1,0,0,3,8,1670,0,0,98030,29
"6226",257.5,4,2,1360,9323,1,0,0,4,7,1360,0,0,98023,53
"6227",380,3,2,1840,6985,1,0,0,3,7,1290,550,0,98133,50
"6228",360,3,2,1255,1113,3,0,0,3,8,1255,0,0,98103,11
"6229",269.5,3,2,1840,7412,1,0,0,4,7,1240,600,0,98031,45
"6230",449,4,2,2960,6031,2,0,0,3,NA,2960,0,0,98038,16
"6231",375,4,2,1430,7232,2,0,0,3,NA,1430,0,0,98125,73
"6232",2200,5,5,NA,10450,2,1,4,3,11,4050,1940,0,98027,19
"6233",810,4,2,3480,59242,2,0,0,3,11,3480,0,0,98072,33
"6234",994,5,3,4260,7861,2,0,0,3,10,4260,0,0,98074,16
"6235",275,5,2,1820,10500,1,0,0,4,7,1080,740,0,98031,42
"6236",300,2,1,1290,2482,NA,0,0,3,7,1290,0,0,98053,13
"6237",380,5,2,2130,8428,2,0,0,3,7,2130,0,0,98168,8
"6238",200,3,2,1170,10051,1,0,0,4,7,1170,0,NA,98198,64
"6239",635,3,4,1730,1349,3,NA,0,3,9,1350,380,0,98102,12
"6240",280,2,1,880,5750,1,0,0,3,6,880,0,0,98126,82
"6241",574,3,2,2380,6832,2,0,0,3,8,2380,NA,0,98065,19
"6242",1050,4,1,1330,9729,1,0,0,3,6,1330,0,0,98004,69
"6243",545,3,2,1780,191228,2,0,2,3,8,1780,0,0,98045,33
"6244",271.95,NA,2,1220,8400,1,0,0,4,7,1220,0,0,98006,59
"6245",630,5,2,2490,24969,1,0,2,4,8,1540,950,0,98023,62
"6246",400,2,1,1180,10800,1,0,0,3,7,1180,0,0,98011,37
"6247",334,4,2,2310,6200,2,0,0,3,8,2310,0,0,98092,23
"6248",332.5,4,2,1440,4855,2,0,0,4,7,1440,0,0,98144,49
"6249",525,2,2,1620,1444,2,0,0,3,9,1080,540,0,98144,14
"6250",408,3,2,2620,8403,2,0,0,3,8,2620,0,0,98038,30
"6251",846.45,4,2,3710,7491,2,0,0,3,9,3710,0,0,98029,18
"6252",411.1,3,2,1040,10323,1,0,0,4,7,1040,0,0,98005,63
"6253",409.124,5,3,3320,11340,2,0,0,4,8,2480,840,0,98042,22
"6254",335.95,2,2,800,5192,1,0,0,5,7,800,0,0,98146,70
"6255",480,5,2,2040,9597,1,0,0,4,7,1240,800,0,98052,58
"6256",280,2,2,1960,30144,1,0,0,3,7,980,980,0,98031,64
"6257",668,4,2,2670,4410,NA,0,0,3,8,2670,0,0,98075,22
"6258",750,4,2,2930,8641,2,0,0,3,8,2930,0,NA,98034,11
"6259",394.475,2,1,830,4000,1,0,0,3,6,830,0,0,98117,66
"6260",848,5,2,2290,4320,2,0,0,3,7,1980,310,0,98105,NA
"6261",675,3,2,2510,3600,2,0,0,4,8,2510,NA,0,98112,114
"6262",175,3,1,1280,7572,1,0,0,NA,6,1280,0,0,98058,63
"6263",560,4,2,1810,6000,1,0,1,3,8,1350,460,0,NA,69
"6264",538.888,5,3,2080,13189,2,0,0,3,8,2080,0,0,98074,34
"6265",359,4,2,1680,9244,2,0,0,3,8,1680,0,0,98166,30
"6266",300,NA,2,1660,5128,2,0,0,3,7,1660,0,0,98019,20
"6267",273,3,2,1650,5994,2,0,0,4,7,1650,0,0,98030,32
"6268",670,3,2,1420,1438,2,0,0,3,9,1280,140,0,98102,18
"6269",530,4,2,2240,8376,1,0,0,3,8,1740,500,0,98074,37
"6270",625,3,2,1230,3060,1,0,0,3,7,910,320,0,98103,94
"6271",248,3,1,1260,6000,1,0,0,4,6,1260,0,NA,98198,67
"6272",533,3,2,2060,4812,2,0,0,3,8,2060,0,NA,98029,31
"6273",549.95,4,4,3090,10510,1,0,0,3,8,2190,900,0,98034,30
"6274",485,4,2,3220,7392,1,0,0,4,8,2010,1210,0,98177,62
"6275",353.5,3,2,2020,4845,2,0,0,3,7,2020,0,0,98038,20
"6276",435,2,2,1910,12142,1,0,0,3,9,1910,0,0,98074,45
"6277",241,3,1,1150,10000,1,0,0,3,6,1000,150,0,98178,70
"6278",885,4,3,2730,3560,2,0,0,3,8,1550,NA,2007,98115,100
"6279",799.2,6,3,2890,2370,2,0,0,3,7,2290,600,0,98102,115
"6280",760,3,2,2280,12746,1,0,0,4,8,1490,790,0,98005,48
"6281",270,2,1,1040,5700,1,0,0,3,6,1040,0,0,98118,99
"6282",675,4,2,2440,7475,1,0,0,4,9,2040,400,0,98052,52
"6283",499,3,2,1720,5940,1,0,0,4,8,1000,720,0,98052,44
"6284",1202.5,3,2,3430,28718,2,0,0,3,10,3430,0,0,98033,37
"6285",320,4,2,2570,4865,2,0,0,3,8,2570,0,0,98038,16
"6286",890,4,3,4360,210254,1,0,0,3,10,2320,2040,0,98038,21
"6287",275,4,3,2060,NA,1,0,0,3,7,1210,850,0,98001,43
"6288",490,4,2,3020,8302,2,0,0,4,10,3020,0,0,98042,27
"6289",550,3,2,2340,4200,2,0,0,3,7,1540,800,0,98122,115
"6290",390,5,2,2400,9537,1,0,0,NA,7,1210,1190,0,98056,62
"6291",277,3,2,1610,11920,1,0,0,4,7,1110,500,0,98032,53
"6292",236,3,2,1090,7647,1,0,0,3,7,1090,0,0,98003,27
"6293",265.953,3,2,1470,13068,1,0,0,4,7,1470,0,0,98092,46
"6294",545,3,2,1670,6240,1,0,0,4,8,1240,430,0,98008,47
"6295",535,3,2,1850,10109,2,0,0,3,8,NA,0,0,98034,30
"6296",1450,3,3,3940,9671,1,0,4,5,9,2140,1800,NA,98006,54
"6297",490,4,3,2330,3497,2,0,NA,3,9,1920,410,0,98108,18
"6298",319.95,4,2,2020,7200,2,0,0,4,6,2020,0,0,98065,67
"6299",625,3,2,1300,7200,1,0,0,5,7,1300,0,0,98033,61
"6300",248,3,1,1180,6947,1,0,0,4,7,1180,0,0,98031,53
"6301",475,3,2,1320,7840,1,0,0,3,8,1320,0,0,98007,55
"6302",410,6,3,2520,NA,1,0,0,4,7,1320,1200,0,98155,59
"6303",670,3,2,1680,2000,3,0,0,3,9,1680,0,1998,98105,112
"6304",430,3,2,2000,35438,2,0,0,3,7,2000,0,2005,98027,53
"6305",313,2,NA,1180,4900,1,0,0,5,6,1180,0,0,98027,67
"6306",950,3,3,3330,15093,2,0,0,3,9,3330,0,0,98040,33
"6307",751.75,2,2,1880,5400,2,0,0,3,8,1880,0,0,98112,119
"6308",760,4,2,2990,NA,2,0,0,3,9,2210,780,0,98027,18
"6309",310.65,3,2,1510,NA,1,0,0,4,7,1510,0,0,98059,52
"6310",367.5,4,3,3110,7231,2,0,0,3,8,3110,0,0,98092,24
"6311",580,4,2,2150,5000,2,0,0,3,8,2150,0,0,98115,20
"6312",580,3,2,1900,3960,2,0,0,3,8,1200,700,0,98122,116
"6313",665,4,2,2720,10000,2,0,0,3,10,2720,0,0,98074,34
"6314",239.95,3,2,1560,8280,2,0,0,4,7,1560,0,0,98001,42
"6315",470,4,2,1990,30083,NA,0,0,3,8,1990,0,0,98155,23
"6316",733,3,2,1740,3060,1,0,0,5,8,950,790,2014,98115,91
"6317",250,4,2,2130,8400,1,0,0,3,7,1350,780,0,98031,NA
"6318",402,4,2,1510,9176,1,0,0,5,7,1510,0,0,98133,64
"6319",295,5,4,2100,5107,2,0,0,3,7,1410,690,0,NA,22
"6320",355,5,2,2344,8000,1,NA,0,4,8,1560,784,0,98023,45
"6321",289,3,2,1970,22486,1,0,0,4,6,1970,0,0,98058,53
"6322",376,3,2,1470,9140,2,0,2,3,7,1470,0,0,98133,39
"6323",212.7,2,1,940,5040,1,0,0,3,7,940,0,0,98126,95
"6324",325,3,2,1780,13095,1,0,0,4,9,1780,0,0,98042,38
"6325",415,4,2,2230,5743,2,0,0,3,7,2230,0,0,98019,19
"6326",935,3,2,3570,15151,1,0,0,4,8,2400,1170,0,98177,40
"6327",372,3,2,1920,15260,2,0,0,3,7,1920,0,0,98019,31
"6328",240,3,2,1290,8366,1,0,0,3,7,1020,270,0,98168,64
"6329",334.95,3,2,1880,16262,1,0,0,5,7,1880,0,0,98059,41
"6330",426.5,4,2,2960,4640,2,0,0,3,9,2960,0,0,98038,16
"6331",430,2,2,1840,14874,1,0,2,3,8,1300,540,0,98166,69
"6332",400,3,2,1890,6183,1,0,0,3,7,1090,800,0,98118,54
"6333",455.85,3,2,1820,6000,1,NA,0,4,7,1120,700,0,98108,57
"6334",1965.22,4,4,4370,8510,2,0,1,3,NA,3610,760,0,98004,18
"6335",400,3,2,1530,10731,1,0,0,3,7,1530,0,0,98028,35
"6336",397.5,3,1,1030,10480,1,0,0,4,7,1030,0,0,98006,67
"6337",755,3,2,2000,1950,3,0,0,3,8,2000,NA,0,98109,16
"6338",287,5,2,1730,9230,1,0,0,3,7,1010,720,0,98058,59
"6339",480,4,2,3620,16000,2,0,0,3,9,3620,0,0,98038,45
"6340",490,3,2,2040,9622,2,0,0,3,8,2040,0,0,98045,26
"6341",365,3,2,2640,6715,2,0,0,3,8,1680,960,0,98058,30
"6342",260,3,2,1600,2244,2,0,0,3,7,1600,0,0,98056,16
"6343",505,4,1,1480,12675,2,0,0,4,7,1480,0,0,98133,92
"6344",260,NA,1,700,4800,1,0,0,3,7,700,0,0,98122,99
"6345",430,2,1,700,4800,1,0,0,3,7,700,0,0,98122,99
"6346",905,4,2,3520,12193,2,0,0,4,NA,3520,0,0,98027,28
"6347",440,3,2,1650,6408,2,0,0,4,8,1650,0,0,98052,44
"6348",439.5,4,1,1360,5500,2,0,0,3,7,1360,0,0,98115,71
"6349",270,3,2,1350,6696,1,0,0,5,6,680,670,0,98056,77
"6350",306.5,3,2,1970,6291,2,0,0,4,7,1970,0,0,98042,23
"6351",380,3,2,1470,1656,2,0,0,3,8,1310,160,0,98126,18
"6352",215,4,2,1610,9652,1,0,0,5,7,1610,0,0,98042,52
"6353",299.9,2,1,810,6150,1,0,0,3,7,810,0,0,98133,71
"6354",1450,4,4,2820,7809,2,0,0,3,10,2820,0,0,98004,26
"6355",239.95,3,1,1900,33888,2,0,0,4,5,1900,0,0,98001,79
"6356",494,4,2,1830,7345,1,0,0,4,8,1540,290,0,NA,48
"6357",317.5,4,2,1730,7700,1,0,0,4,7,1010,720,0,98059,58
"6358",670,4,2,2110,7291,2,0,0,4,7,2110,0,0,98033,44
"6359",650,3,2,3060,7831,2,0,2,3,9,3060,0,0,98065,17
"6360",852,4,2,2620,7328,2,0,NA,3,8,2620,0,0,98118,38
"6361",250,2,2,1088,1360,2,0,NA,3,7,1088,0,0,98034,38
"6362",264.95,3,2,1400,10853,1,0,0,4,7,1400,0,0,98055,57
"6363",582.5,2,2,1540,6804,1,0,0,5,7,1020,520,0,98177,79
"6364",384,3,2,1540,1564,2,0,0,3,7,1300,240,0,98144,23
"6365",817,3,NA,2310,3360,2,0,0,3,8,1790,520,0,98119,95
"6366",320,4,2,1730,9520,1,0,0,4,7,1730,0,0,98059,50
"6367",445.8,4,2,2070,39446,1,0,0,3,8,1470,NA,0,98155,44
"6368",263.3,2,1,900,4500,1,0,0,3,7,900,0,0,98118,70
"6369",215,3,1,860,6635,1,0,0,3,6,860,0,0,98133,69
"6370",842.5,5,4,2980,4500,2,0,0,3,7,2070,910,0,98115,100
"6371",850,5,4,2980,4500,2,0,0,3,7,2070,910,0,98115,100
"6372",386,5,2,2740,12413,2,0,0,3,7,2740,NA,0,98031,31
"6373",251.1,4,2,1790,5257,2,0,0,3,7,1790,0,0,98030,25
"6374",435,3,2,1750,16748,1,0,0,3,7,1330,420,0,98072,43
"6375",870,4,4,3610,12811,2,0,0,3,10,3610,0,0,98075,21
"6376",800,6,1,1430,20620,2,0,0,3,7,1430,0,0,98004,67
"6377",555,3,2,1570,15500,1,0,0,4,7,1570,0,0,98052,53
"6378",280,2,1,2280,37500,2,0,0,3,7,2280,0,0,98136,89
"6379",356,3,1,940,2366,1,0,0,3,6,940,0,0,98107,105
"6380",675,4,2,NA,6000,2,0,4,3,9,2920,0,0,98065,17
"6381",605,4,2,2260,11900,2,0,0,3,9,2260,0,0,98074,45
"6382",690.5,5,2,2000,4211,2,0,2,4,7,1280,720,0,98112,113
"6383",437,2,2,NA,4225,1,0,0,3,8,1440,0,0,98053,16
"6384",850,5,2,2310,13430,2,0,0,4,8,2310,0,0,98004,55
"6385",350,4,2,2300,4600,2,0,0,4,7,1340,960,0,98144,117
"6386",480,2,2,1490,6770,2,0,0,3,8,1490,0,0,98108,NA
"6387",379.5,3,2,1830,25641,2,0,0,3,8,1830,0,0,98059,32
"6388",600,5,4,4440,9784,2,0,0,3,10,NA,0,0,98168,9
"6389",1436,4,4,4970,16582,2,0,3,4,11,3930,1040,0,98006,29
"6390",303,NA,2,1000,1075,2,0,0,3,7,840,160,0,98144,14
"6391",800,4,2,4940,10037,1,0,4,3,9,3450,1490,0,98178,68
"6392",549,2,2,NA,6000,2,0,0,5,7,1220,760,0,98103,115
"6393",324.95,3,2,1560,9600,1,0,0,3,7,NA,350,0,98188,57
"6394",170,2,1,870,6537,1,0,0,3,6,870,0,0,98168,73
"6395",178,3,1,840,6500,1,0,0,5,6,840,0,0,98042,52
"6396",144,3,1,1250,8314,1,0,0,3,6,1250,0,0,98058,63
"6397",1580,4,3,3120,20031,1,0,2,4,9,1980,1140,1997,98040,67
"6398",258,2,1,750,7000,1,0,0,3,6,750,0,0,98024,89
"6399",345,3,2,710,NA,1,0,0,4,6,710,0,0,98126,71
